Customer_ID,Date,Year,Month,State,City,Festival,Gender,Age_Group,Metal,Product_Type,Weight_g,Purity,Payment_Method,Store_Type,Quantity,Price_INR,Discount_%,Total_Amount_INR
725,2025-11-21,2025,11,Delhi,New Delhi,Wedding Season,Female,46-60,Gold,Bar,20,18K,UPI,Online,3,74558,2,219200.52
726,2026-07-27,2026,7,Rajasthan,Jaipur,None,Male,46-60,Gold,Bar,5,18K,Credit Card,Jewelry Shop,3,53387,5,152152.95
727,2026-04-08,2026,4,Gujarat,Ahmedabad,Diwali,Female,46-60,Silver,Coin,50,24K,Credit Card,Online,2,81676,0,163352.0
728,2023-09-17,2023,9,Tamil Nadu,Coimbatore,Diwali,Female,18-25,Silver,Jewelry,5,24K,Credit Card,Mall Store,2,86980,3,168741.2
729,2025-05-23,2025,5,Rajasthan,Udaipur,Dhanteras,Female,18-25,Silver,Bar,50,24K,Debit Card,Mall Store,3,69565,5,198260.25
730,2022-02-12,2022,2,Gujarat,Surat,None,Male,60+,Silver,Jewelry,50,18K,Credit Card,Mall Store,1,80842,5,76799.9
731,2021-02-17,2021,2,Gujarat,Surat,None,Male,18-25,Gold,Bar,5,18K,Debit Card,Online,1,58638,0,58638.0
732,2023-09-09,2023,9,Uttar Pradesh,Agra,None,Male,36-45,Gold,Jewelry,10,18K,Debit Card,Jewelry Shop,3,68395,3,199029.45
733,2022-02-28,2022,2,Uttar Pradesh,Lucknow,Diwali,Female,60+,Silver,Jewelry,5,24K,Credit Card,Jewelry Shop,1,69947,0,69947.0
734,2022-02-17,2022,2,Gujarat,Ahmedabad,Wedding Season,Male,46-60,Gold,Jewelry,50,18K,UPI,Online,2,71396,2,139936.16
735,2023-01-07,2023,1,Uttar Pradesh,Kanpur,Akshaya Tritiya,Male,26-35,Silver,Bar,5,24K,Credit Card,Jewelry Shop,3,73594,5,209742.9
736,2023-03-01,2023,3,Delhi,New Delhi,Holi,Male,60+,Gold,Jewelry,10,24K,Credit Card,Online,3,70092,3,203967.72
737,2022-06-03,2022,6,Gujarat,Ahmedabad,Akshaya Tritiya,Female,46-60,Silver,Jewelry,5,22K,Credit Card,Jewelry Shop,1,72501,0,72501.0
738,2022-12-10,2022,12,Uttar Pradesh,Kanpur,Dhanteras,Female,46-60,Silver,Jewelry,20,24K,Cash,Mall Store,2,80846,2,158458.16
739,2022-03-17,2022,3,Delhi,New Delhi,Holi,Female,46-60,Silver,Jewelry,20,22K,UPI,Jewelry Shop,3,78496,3,228423.36
740,2026-12-13,2026,12,Gujarat,Ahmedabad,Akshaya Tritiya,Female,18-25,Silver,Jewelry,10,22K,Debit Card,Online,2,86177,3,167183.38
741,2022-08-18,2022,8,Karnataka,Bangalore,Akshaya Tritiya,Male,18-25,Gold,Coin,5,18K,Credit Card,Online,3,62098,3,180705.18
742,2023-05-20,2023,5,Delhi,New Delhi,Holi,Male,18-25,Gold,Bar,20,18K,UPI,Mall Store,1,72726,5,69089.7
743,2021-07-23,2021,7,Uttar Pradesh,Kanpur,Wedding Season,Female,18-25,Silver,Coin,50,24K,UPI,Jewelry Shop,2,74027,2,145092.92
744,2021-03-29,2021,3,Gujarat,Vadodara,Akshaya Tritiya,Male,60+,Silver,Jewelry,50,22K,Cash,Jewelry Shop,2,86092,2,168740.32
745,2022-01-25,2022,1,Maharashtra,Pune,Wedding Season,Female,36-45,Silver,Coin,20,22K,UPI,Mall Store,1,86977,0,86977.0
746,2026-02-05,2026,2,Rajasthan,Udaipur,Wedding Season,Male,36-45,Silver,Bar,5,24K,Cash,Online,1,84508,5,80282.6
747,2022-11-29,2022,11,Rajasthan,Jaipur,Diwali,Male,36-45,Gold,Bar,5,18K,UPI,Jewelry Shop,2,57299,5,108868.1
748,2024-09-10,2024,9,Rajasthan,Jaipur,None,Female,36-45,Gold,Bar,10,24K,Debit Card,Online,2,55732,0,111464.0
749,2022-05-17,2022,5,Gujarat,Surat,Holi,Male,60+,Gold,Coin,50,22K,Credit Card,Mall Store,2,76614,5,145566.6
750,2023-09-20,2023,9,Delhi,New Delhi,None,Male,18-25,Gold,Jewelry,50,24K,Cash,Online,2,63535,0,127070.0
751,2024-10-26,2024,10,Uttar Pradesh,Lucknow,Dhanteras,Female,36-45,Silver,Bar,50,18K,Cash,Mall Store,1,75473,5,71699.35
752,2026-10-05,2026,10,Maharashtra,Mumbai,Dhanteras,Female,26-35,Gold,Jewelry,20,22K,Cash,Mall Store,2,68997,5,131094.3
753,2023-09-13,2023,9,Karnataka,Mangalore,Diwali,Female,26-35,Gold,Coin,5,22K,Debit Card,Jewelry Shop,2,57728,0,115456.0
754,2025-06-14,2025,6,Karnataka,Bangalore,Holi,Female,60+,Gold,Coin,5,22K,Credit Card,Jewelry Shop,2,64846,2,127098.16
755,2023-02-15,2023,2,Maharashtra,Pune,Wedding Season,Male,60+,Silver,Coin,50,18K,Debit Card,Online,2,88394,2,173252.24
756,2021-05-27,2021,5,Uttar Pradesh,Lucknow,Holi,Female,26-35,Gold,Jewelry,5,22K,Cash,Mall Store,1,56074,0,56074.0
757,2024-01-04,2024,1,Uttar Pradesh,Agra,Wedding Season,Male,26-35,Silver,Jewelry,20,18K,Credit Card,Mall Store,2,76643,0,153286.0
758,2026-05-07,2026,5,Tamil Nadu,Coimbatore,None,Female,26-35,Gold,Jewelry,20,18K,UPI,Online,1,60826,7,56568.18
759,2024-09-30,2024,9,Gujarat,Surat,Diwali,Male,36-45,Silver,Jewelry,10,18K,UPI,Mall Store,1,70152,5,66644.4
760,2021-07-05,2021,7,Karnataka,Mysore,Diwali,Female,26-35,Gold,Bar,10,24K,UPI,Online,1,68896,5,65451.2
761,2023-11-21,2023,11,Karnataka,Mangalore,None,Female,36-45,Silver,Coin,50,24K,Credit Card,Jewelry Shop,2,81301,3,157723.94
762,2021-03-26,2021,3,Uttar Pradesh,Kanpur,Dhanteras,Female,26-35,Silver,Bar,10,22K,Debit Card,Online,2,71659,7,133285.74
763,2025-03-28,2025,3,Gujarat,Vadodara,None,Male,36-45,Silver,Bar,50,18K,Cash,Jewelry Shop,1,75364,0,75364.0
764,2024-06-20,2024,6,Uttar Pradesh,Kanpur,Dhanteras,Male,60+,Silver,Bar,20,18K,UPI,Jewelry Shop,3,77076,5,219666.6
765,2022-08-26,2022,8,Rajasthan,Udaipur,Wedding Season,Male,60+,Silver,Coin,10,22K,Debit Card,Jewelry Shop,1,75537,0,75537.0
766,2022-05-21,2022,5,Maharashtra,Nagpur,Diwali,Female,36-45,Gold,Jewelry,50,22K,UPI,Online,1,69190,2,67806.2
767,2021-12-19,2021,12,Karnataka,Bangalore,None,Female,26-35,Silver,Bar,10,22K,UPI,Jewelry Shop,3,72552,7,202420.08
768,2025-06-23,2025,6,Gujarat,Ahmedabad,Diwali,Female,36-45,Silver,Bar,20,24K,Debit Card,Mall Store,1,77081,5,73226.95
769,2023-03-29,2023,3,Karnataka,Mangalore,Akshaya Tritiya,Female,18-25,Gold,Coin,50,18K,Cash,Jewelry Shop,2,61947,2,121416.12
770,2024-07-07,2024,7,Rajasthan,Udaipur,Holi,Female,46-60,Gold,Coin,50,22K,Debit Card,Jewelry Shop,3,62227,5,177346.95
771,2024-05-23,2024,5,Delhi,New Delhi,Dhanteras,Female,26-35,Gold,Bar,20,24K,Debit Card,Online,1,70831,2,69414.38
772,2021-08-13,2021,8,Delhi,New Delhi,Akshaya Tritiya,Male,36-45,Silver,Bar,5,22K,Debit Card,Mall Store,2,79667,0,159334.0
773,2021-08-06,2021,8,Karnataka,Bangalore,None,Male,60+,Gold,Jewelry,50,24K,Cash,Mall Store,3,77029,7,214910.91
774,2023-04-03,2023,4,Uttar Pradesh,Lucknow,Diwali,Male,18-25,Silver,Jewelry,5,18K,UPI,Online,2,86558,0,173116.0
775,2021-08-16,2021,8,Gujarat,Ahmedabad,Diwali,Female,46-60,Silver,Coin,10,24K,Credit Card,Mall Store,3,66007,5,188119.95
776,2022-08-04,2022,8,Uttar Pradesh,Kanpur,None,Male,26-35,Gold,Bar,10,22K,Debit Card,Jewelry Shop,1,67680,0,67680.0
777,2024-02-02,2024,2,Karnataka,Mangalore,Wedding Season,Female,18-25,Gold,Coin,50,22K,Cash,Online,2,76761,3,148916.34
778,2024-05-25,2024,5,Karnataka,Mysore,Diwali,Female,18-25,Gold,Coin,10,22K,Debit Card,Jewelry Shop,2,75243,0,150486.0
779,2026-11-21,2026,11,Maharashtra,Mumbai,Wedding Season,Male,26-35,Silver,Bar,10,22K,Credit Card,Jewelry Shop,3,81261,2,238907.34
780,2021-10-07,2021,10,Uttar Pradesh,Lucknow,None,Female,46-60,Silver,Coin,10,18K,Credit Card,Online,3,90216,3,262528.56
781,2021-07-04,2021,7,Uttar Pradesh,Kanpur,Diwali,Male,26-35,Silver,Jewelry,5,22K,Debit Card,Jewelry Shop,3,81705,5,232859.25
782,2021-09-21,2021,9,Rajasthan,Jaipur,Diwali,Female,18-25,Gold,Jewelry,5,22K,Credit Card,Mall Store,1,58895,5,55950.25
783,2022-06-30,2022,6,Uttar Pradesh,Lucknow,None,Male,26-35,Gold,Coin,50,22K,Credit Card,Online,1,65616,5,62335.2
784,2021-04-10,2021,4,Gujarat,Vadodara,None,Male,26-35,Gold,Jewelry,10,24K,Credit Card,Jewelry Shop,3,66927,2,196765.38
785,2023-02-18,2023,2,Tamil Nadu,Chennai,Dhanteras,Female,60+,Silver,Coin,20,18K,Cash,Online,3,72136,7,201259.44
786,2026-10-20,2026,10,Delhi,New Delhi,Akshaya Tritiya,Male,18-25,Silver,Coin,10,24K,Credit Card,Online,3,65363,0,196089.0
787,2022-10-09,2022,10,Gujarat,Surat,Akshaya Tritiya,Male,60+,Silver,Bar,10,18K,Credit Card,Jewelry Shop,3,75349,3,219265.59
788,2021-05-03,2021,5,Tamil Nadu,Chennai,Diwali,Female,46-60,Gold,Coin,10,22K,UPI,Online,2,76447,3,148307.18
789,2026-07-15,2026,7,Gujarat,Vadodara,Diwali,Male,36-45,Silver,Jewelry,50,18K,UPI,Mall Store,3,88746,0,266238.0
790,2026-07-28,2026,7,Delhi,New Delhi,Holi,Male,36-45,Silver,Coin,50,22K,Cash,Online,1,85993,0,85993.0
791,2021-03-16,2021,3,Maharashtra,Pune,Holi,Female,18-25,Gold,Coin,50,18K,Cash,Jewelry Shop,3,75090,5,214006.5
792,2025-02-15,2025,2,Uttar Pradesh,Kanpur,Akshaya Tritiya,Male,36-45,Gold,Coin,5,24K,Cash,Online,2,60830,0,121660.0
793,2021-07-07,2021,7,Tamil Nadu,Chennai,Diwali,Male,18-25,Gold,Jewelry,5,24K,Debit Card,Online,3,70188,7,195824.52
794,2022-06-16,2022,6,Karnataka,Bangalore,Holi,Female,46-60,Silver,Bar,5,18K,UPI,Online,3,75852,2,223004.88
795,2025-12-22,2025,12,Karnataka,Mangalore,None,Female,36-45,Gold,Bar,20,18K,Cash,Mall Store,3,70021,3,203761.11
796,2026-06-15,2026,6,Karnataka,Mysore,Akshaya Tritiya,Male,26-35,Gold,Jewelry,10,22K,Cash,Online,2,59548,5,113141.2
797,2026-02-02,2026,2,Karnataka,Mangalore,Diwali,Male,46-60,Gold,Jewelry,20,22K,Debit Card,Jewelry Shop,1,58499,5,55574.05
798,2021-03-19,2021,3,Rajasthan,Jaipur,Wedding Season,Female,46-60,Gold,Jewelry,10,24K,Debit Card,Online,3,65202,5,185825.7
799,2021-04-17,2021,4,Uttar Pradesh,Kanpur,Holi,Female,36-45,Gold,Bar,10,24K,Credit Card,Mall Store,1,64848,7,60308.64
800,2025-05-09,2025,5,Rajasthan,Udaipur,None,Female,60+,Silver,Coin,50,18K,Credit Card,Online,3,86789,0,260367.0
801,2024-01-29,2024,1,Delhi,New Delhi,Diwali,Male,60+,Gold,Coin,20,18K,Debit Card,Online,1,61912,3,60054.64
802,2021-02-20,2021,2,Tamil Nadu,Coimbatore,Diwali,Female,60+,Silver,Bar,20,22K,Cash,Jewelry Shop,3,76155,3,221611.05
803,2026-05-21,2026,5,Delhi,New Delhi,None,Male,46-60,Silver,Jewelry,5,22K,Credit Card,Online,2,65228,0,130456.0
804,2023-07-21,2023,7,Delhi,New Delhi,None,Male,26-35,Silver,Bar,5,24K,UPI,Mall Store,2,72090,5,136971.0
805,2023-07-23,2023,7,Maharashtra,Mumbai,Diwali,Female,36-45,Silver,Jewelry,20,18K,UPI,Mall Store,2,85534,0,171068.0
806,2026-09-25,2026,9,Gujarat,Surat,Diwali,Male,26-35,Gold,Coin,20,18K,Debit Card,Online,3,55465,5,158075.25
807,2025-01-15,2025,1,Uttar Pradesh,Kanpur,Akshaya Tritiya,Female,36-45,Silver,Coin,20,18K,UPI,Online,1,71660,3,69510.2
808,2023-05-17,2023,5,Karnataka,Bangalore,Akshaya Tritiya,Female,26-35,Silver,Coin,5,18K,Cash,Jewelry Shop,3,67787,0,203361.0
809,2025-09-09,2025,9,Rajasthan,Jaipur,Holi,Male,60+,Gold,Jewelry,50,18K,Debit Card,Jewelry Shop,3,64064,7,178738.56
810,2023-08-04,2023,8,Karnataka,Bangalore,Wedding Season,Female,18-25,Silver,Bar,10,22K,Debit Card,Jewelry Shop,2,72961,2,143003.56
811,2023-08-02,2023,8,Maharashtra,Nagpur,Wedding Season,Female,26-35,Gold,Bar,10,18K,Cash,Jewelry Shop,3,68828,5,196159.8
812,2024-07-09,2024,7,Uttar Pradesh,Agra,Diwali,Male,46-60,Gold,Coin,10,18K,Debit Card,Mall Store,2,74640,3,144801.6
813,2025-09-11,2025,9,Rajasthan,Jaipur,Akshaya Tritiya,Female,18-25,Gold,Jewelry,5,22K,UPI,Mall Store,1,67867,2,66509.66
814,2024-12-22,2024,12,Gujarat,Ahmedabad,Dhanteras,Female,60+,Gold,Jewelry,20,24K,Credit Card,Jewelry Shop,3,72331,5,206143.35
815,2025-08-02,2025,8,Tamil Nadu,Chennai,None,Female,46-60,Gold,Coin,50,18K,Cash,Mall Store,3,58093,3,169050.63
816,2025-02-24,2025,2,Gujarat,Vadodara,None,Female,46-60,Gold,Coin,50,24K,Credit Card,Online,1,61847,7,57517.71
817,2026-11-22,2026,11,Gujarat,Surat,Holi,Female,36-45,Silver,Coin,50,22K,Cash,Online,1,77417,7,71997.81
818,2024-07-11,2024,7,Maharashtra,Mumbai,Diwali,Female,36-45,Silver,Jewelry,5,22K,Credit Card,Jewelry Shop,2,84052,7,156336.72
819,2023-08-07,2023,8,Delhi,New Delhi,None,Female,26-35,Gold,Jewelry,10,18K,Cash,Online,2,62321,7,115917.06
820,2023-04-13,2023,4,Tamil Nadu,Chennai,Akshaya Tritiya,Female,46-60,Gold,Bar,10,22K,Credit Card,Online,2,55245,0,110490.0
821,2021-12-22,2021,12,Uttar Pradesh,Agra,Dhanteras,Female,18-25,Gold,Coin,5,18K,Cash,Mall Store,2,68716,5,130560.4
822,2026-10-02,2026,10,Maharashtra,Nagpur,None,Male,36-45,Gold,Jewelry,50,24K,Credit Card,Online,2,72329,3,140318.26
823,2023-06-21,2023,6,Rajasthan,Jaipur,None,Male,36-45,Gold,Coin,10,22K,Cash,Mall Store,1,63139,7,58719.27
824,2023-05-28,2023,5,Delhi,New Delhi,Diwali,Female,18-25,Gold,Coin,10,18K,Cash,Online,3,62735,0,188205.0
825,2024-11-29,2024,11,Delhi,New Delhi,Wedding Season,Male,36-45,Silver,Jewelry,20,18K,Debit Card,Jewelry Shop,3,87901,2,258428.94
826,2023-06-16,2023,6,Rajasthan,Udaipur,Diwali,Female,46-60,Silver,Coin,20,24K,Debit Card,Online,2,80596,3,156356.24
827,2025-06-19,2025,6,Gujarat,Surat,None,Male,46-60,Silver,Coin,50,18K,Cash,Online,1,89355,3,86674.35
828,2023-12-08,2023,12,Karnataka,Mysore,None,Female,46-60,Gold,Coin,50,22K,Debit Card,Jewelry Shop,1,68049,7,63285.57
829,2021-07-06,2021,7,Maharashtra,Nagpur,Akshaya Tritiya,Female,46-60,Silver,Jewelry,10,18K,Cash,Mall Store,1,91073,3,88340.81
830,2021-03-28,2021,3,Maharashtra,Nagpur,Wedding Season,Male,36-45,Gold,Coin,5,18K,UPI,Mall Store,3,77739,0,233217.0
831,2023-07-29,2023,7,Gujarat,Surat,Akshaya Tritiya,Male,36-45,Gold,Coin,50,24K,Cash,Online,3,63024,5,179618.4
832,2022-10-05,2022,10,Maharashtra,Pune,Akshaya Tritiya,Female,18-25,Gold,Jewelry,10,24K,Credit Card,Mall Store,2,68779,5,130680.1
833,2021-11-10,2021,11,Maharashtra,Nashik,Diwali,Female,18-25,Silver,Jewelry,10,24K,Debit Card,Online,3,66993,3,194949.63
834,2024-01-28,2024,1,Rajasthan,Udaipur,Wedding Season,Male,18-25,Silver,Coin,50,22K,Credit Card,Jewelry Shop,3,78406,0,235218.0
835,2026-12-25,2026,12,Maharashtra,Mumbai,Holi,Male,46-60,Silver,Jewelry,50,18K,Debit Card,Jewelry Shop,2,82711,5,157150.9
836,2023-08-09,2023,8,Rajasthan,Jaipur,Wedding Season,Female,46-60,Silver,Bar,5,18K,Credit Card,Jewelry Shop,3,72597,0,217791.0
837,2026-06-30,2026,6,Gujarat,Vadodara,Holi,Male,18-25,Gold,Jewelry,50,18K,Debit Card,Mall Store,3,56826,2,167068.44
838,2024-06-29,2024,6,Uttar Pradesh,Agra,None,Female,26-35,Gold,Jewelry,20,18K,Debit Card,Online,2,57304,3,111169.76
839,2024-07-06,2024,7,Karnataka,Mangalore,None,Male,36-45,Gold,Coin,50,18K,UPI,Online,2,74523,7,138612.78
840,2022-05-13,2022,5,Delhi,New Delhi,Dhanteras,Male,46-60,Silver,Jewelry,5,22K,Debit Card,Online,1,70429,2,69020.42
841,2025-06-24,2025,6,Uttar Pradesh,Agra,Diwali,Female,18-25,Silver,Coin,20,18K,Credit Card,Mall Store,3,70008,7,195322.32
842,2024-04-03,2024,4,Karnataka,Mangalore,Holi,Male,60+,Silver,Bar,20,18K,Credit Card,Jewelry Shop,3,81633,2,240001.02
843,2026-11-18,2026,11,Delhi,New Delhi,None,Female,18-25,Silver,Coin,50,24K,Cash,Jewelry Shop,3,87814,2,258173.16
844,2022-01-20,2022,1,Maharashtra,Pune,Holi,Female,36-45,Silver,Jewelry,5,18K,Debit Card,Mall Store,1,90670,2,88856.6
845,2021-02-27,2021,2,Gujarat,Ahmedabad,Dhanteras,Female,36-45,Silver,Coin,20,22K,Debit Card,Jewelry Shop,3,85676,2,251887.44
846,2023-06-06,2023,6,Tamil Nadu,Chennai,Akshaya Tritiya,Male,36-45,Gold,Bar,5,24K,Debit Card,Jewelry Shop,1,77404,0,77404.0
847,2023-06-06,2023,6,Tamil Nadu,Coimbatore,Diwali,Male,26-35,Silver,Jewelry,50,24K,Credit Card,Online,1,70757,0,70757.0
848,2024-05-24,2024,5,Maharashtra,Mumbai,Holi,Male,26-35,Silver,Bar,50,22K,Debit Card,Mall Store,3,78618,5,224061.3
849,2023-05-27,2023,5,Delhi,New Delhi,Dhanteras,Female,26-35,Silver,Coin,50,22K,Credit Card,Mall Store,2,79744,7,148323.84
850,2024-11-18,2024,11,Maharashtra,Nashik,None,Female,26-35,Silver,Bar,10,22K,Credit Card,Online,1,71651,3,69501.47
851,2021-01-23,2021,1,Uttar Pradesh,Lucknow,Holi,Female,36-45,Gold,Jewelry,20,22K,UPI,Mall Store,2,68082,7,126632.52
852,2023-11-03,2023,11,Karnataka,Bangalore,Akshaya Tritiya,Male,60+,Silver,Jewelry,50,18K,Debit Card,Jewelry Shop,2,83385,5,158431.5
853,2022-09-20,2022,9,Gujarat,Surat,None,Male,26-35,Gold,Jewelry,50,24K,UPI,Jewelry Shop,2,58272,0,116544.0
854,2023-03-07,2023,3,Uttar Pradesh,Agra,None,Male,36-45,Gold,Bar,20,18K,Cash,Mall Store,1,64569,7,60049.17
855,2023-03-02,2023,3,Uttar Pradesh,Kanpur,Holi,Male,36-45,Gold,Jewelry,10,22K,UPI,Jewelry Shop,2,65743,0,131486.0
856,2024-01-27,2024,1,Tamil Nadu,Chennai,Holi,Female,18-25,Silver,Coin,50,18K,UPI,Mall Store,3,70216,0,210648.0
857,2024-07-24,2024,7,Delhi,New Delhi,Holi,Male,26-35,Gold,Jewelry,10,18K,Credit Card,Jewelry Shop,1,56487,0,56487.0
858,2024-06-25,2024,6,Maharashtra,Mumbai,Diwali,Female,36-45,Silver,Jewelry,20,24K,Credit Card,Jewelry Shop,3,85398,2,251070.12
859,2025-12-06,2025,12,Gujarat,Ahmedabad,Akshaya Tritiya,Male,46-60,Silver,Coin,20,22K,Debit Card,Mall Store,1,70652,3,68532.44
860,2023-05-13,2023,5,Uttar Pradesh,Lucknow,None,Female,36-45,Gold,Bar,20,24K,Credit Card,Mall Store,2,75582,2,148140.72
861,2026-03-31,2026,3,Tamil Nadu,Coimbatore,Akshaya Tritiya,Male,18-25,Gold,Bar,10,22K,Cash,Jewelry Shop,1,70605,3,68486.85
862,2024-08-13,2024,8,Tamil Nadu,Coimbatore,None,Male,36-45,Silver,Jewelry,10,22K,Debit Card,Jewelry Shop,2,80750,7,150195.0
863,2026-03-28,2026,3,Karnataka,Mangalore,Holi,Male,18-25,Gold,Coin,50,18K,Debit Card,Mall Store,2,59464,3,115360.16
864,2024-10-15,2024,10,Delhi,New Delhi,Wedding Season,Female,36-45,Gold,Jewelry,10,18K,UPI,Jewelry Shop,3,65198,3,189726.18
865,2022-11-13,2022,11,Delhi,New Delhi,Akshaya Tritiya,Male,60+,Silver,Jewelry,10,18K,Credit Card,Online,1,85628,2,83915.44
866,2026-03-02,2026,3,Maharashtra,Nagpur,Diwali,Male,26-35,Gold,Jewelry,20,22K,UPI,Online,2,64695,5,122920.5
867,2025-03-13,2025,3,Gujarat,Ahmedabad,Diwali,Female,26-35,Silver,Coin,5,22K,Debit Card,Mall Store,3,66216,2,194675.04
868,2025-05-07,2025,5,Gujarat,Surat,Dhanteras,Female,26-35,Silver,Coin,20,22K,Debit Card,Mall Store,3,77971,2,229234.74
869,2023-06-28,2023,6,Delhi,New Delhi,Holi,Male,26-35,Silver,Coin,20,22K,UPI,Mall Store,3,78220,7,218233.8
870,2021-07-01,2021,7,Tamil Nadu,Coimbatore,Dhanteras,Female,46-60,Gold,Jewelry,20,22K,Cash,Jewelry Shop,1,61078,5,58024.1
871,2023-12-06,2023,12,Gujarat,Surat,Wedding Season,Male,26-35,Silver,Coin,5,22K,UPI,Jewelry Shop,3,74960,5,213636.0
872,2022-06-12,2022,6,Uttar Pradesh,Agra,Holi,Female,46-60,Gold,Jewelry,50,18K,Debit Card,Jewelry Shop,1,67866,2,66508.68
873,2026-01-19,2026,1,Rajasthan,Jaipur,Holi,Female,46-60,Silver,Bar,20,18K,Credit Card,Online,2,80869,0,161738.0
874,2021-01-29,2021,1,Rajasthan,Jaipur,Akshaya Tritiya,Female,26-35,Silver,Bar,50,22K,UPI,Jewelry Shop,2,80654,0,161308.0
875,2025-02-21,2025,2,Karnataka,Bangalore,Akshaya Tritiya,Female,36-45,Gold,Bar,20,24K,Credit Card,Online,2,68453,3,132798.82
876,2021-05-26,2021,5,Karnataka,Mysore,Holi,Male,36-45,Silver,Bar,5,18K,Debit Card,Online,2,65012,3,126123.28
877,2026-07-15,2026,7,Gujarat,Ahmedabad,Wedding Season,Female,36-45,Gold,Coin,10,18K,Debit Card,Online,3,61314,2,180263.16
878,2022-02-19,2022,2,Maharashtra,Nagpur,Wedding Season,Male,36-45,Silver,Bar,20,22K,Debit Card,Online,1,69183,7,64340.19
879,2022-04-22,2022,4,Gujarat,Vadodara,Dhanteras,Female,36-45,Silver,Bar,10,18K,UPI,Jewelry Shop,3,89195,0,267585.0
880,2026-08-17,2026,8,Tamil Nadu,Coimbatore,None,Male,60+,Gold,Coin,10,18K,Credit Card,Jewelry Shop,2,68584,2,134424.64
881,2023-12-30,2023,12,Maharashtra,Nashik,Wedding Season,Female,18-25,Gold,Jewelry,10,24K,Credit Card,Online,2,54863,2,107531.48
882,2025-05-13,2025,5,Maharashtra,Nagpur,Wedding Season,Male,36-45,Silver,Coin,20,22K,Debit Card,Online,2,83957,7,156160.02
883,2025-05-17,2025,5,Delhi,New Delhi,Akshaya Tritiya,Female,18-25,Gold,Bar,5,18K,Debit Card,Mall Store,3,74953,2,220361.82
884,2024-07-15,2024,7,Karnataka,Bangalore,Wedding Season,Female,18-25,Gold,Jewelry,10,18K,Credit Card,Mall Store,2,71743,3,139181.42
885,2025-03-18,2025,3,Delhi,New Delhi,Holi,Male,46-60,Gold,Bar,5,24K,Debit Card,Online,3,63224,5,180188.4
886,2025-08-01,2025,8,Gujarat,Ahmedabad,Akshaya Tritiya,Male,46-60,Silver,Bar,20,22K,Credit Card,Mall Store,1,72359,5,68741.05
887,2024-03-18,2024,3,Maharashtra,Nagpur,Wedding Season,Male,26-35,Silver,Coin,20,24K,Credit Card,Jewelry Shop,2,73176,5,139034.4
888,2025-08-08,2025,8,Uttar Pradesh,Lucknow,Dhanteras,Male,60+,Gold,Jewelry,10,18K,UPI,Mall Store,3,67987,5,193762.95
889,2026-04-17,2026,4,Tamil Nadu,Coimbatore,None,Male,36-45,Gold,Jewelry,50,18K,Cash,Online,3,64013,2,188198.22
890,2022-06-28,2022,6,Delhi,New Delhi,Akshaya Tritiya,Male,18-25,Gold,Jewelry,50,22K,Cash,Mall Store,2,60384,2,118352.64
891,2022-04-01,2022,4,Tamil Nadu,Coimbatore,Holi,Female,26-35,Gold,Jewelry,50,18K,UPI,Online,2,63049,7,117271.14
892,2025-09-05,2025,9,Uttar Pradesh,Lucknow,Akshaya Tritiya,Male,60+,Silver,Bar,5,22K,Debit Card,Mall Store,2,79607,5,151253.3
893,2026-09-27,2026,9,Maharashtra,Nagpur,None,Female,46-60,Silver,Jewelry,5,24K,Credit Card,Mall Store,1,89033,3,86362.01
894,2023-09-23,2023,9,Rajasthan,Jaipur,Wedding Season,Male,36-45,Gold,Jewelry,20,18K,UPI,Jewelry Shop,2,65170,3,126429.8
895,2025-12-27,2025,12,Uttar Pradesh,Kanpur,Akshaya Tritiya,Female,36-45,Gold,Bar,20,18K,UPI,Online,2,66164,3,128358.16
896,2025-01-25,2025,1,Gujarat,Vadodara,None,Female,36-45,Silver,Bar,10,18K,Credit Card,Jewelry Shop,1,67466,3,65442.02
897,2024-04-12,2024,4,Uttar Pradesh,Kanpur,Wedding Season,Female,26-35,Silver,Jewelry,10,18K,Credit Card,Online,3,68260,2,200684.4
898,2025-07-21,2025,7,Tamil Nadu,Chennai,Wedding Season,Male,36-45,Silver,Bar,10,18K,Credit Card,Mall Store,3,78165,7,218080.35
899,2022-12-20,2022,12,Karnataka,Mysore,Wedding Season,Female,18-25,Silver,Bar,5,22K,Cash,Jewelry Shop,1,87194,7,81090.42
900,2023-03-18,2023,3,Gujarat,Ahmedabad,Akshaya Tritiya,Female,46-60,Gold,Bar,5,18K,Cash,Mall Store,3,66443,0,199329.0
901,2026-09-10,2026,9,Gujarat,Surat,Diwali,Female,60+,Gold,Bar,5,24K,Debit Card,Mall Store,3,67756,0,203268.0
902,2023-10-01,2023,10,Tamil Nadu,Chennai,Dhanteras,Female,26-35,Gold,Jewelry,20,18K,Credit Card,Online,3,66040,2,194157.6
903,2023-05-01,2023,5,Uttar Pradesh,Lucknow,Dhanteras,Male,60+,Gold,Bar,50,22K,UPI,Mall Store,3,56841,3,165407.31
904,2022-04-22,2022,4,Rajasthan,Jaipur,Wedding Season,Male,46-60,Silver,Jewelry,5,18K,Cash,Mall Store,1,86689,2,84955.22
905,2025-12-19,2025,12,Delhi,New Delhi,None,Male,60+,Gold,Bar,50,24K,Credit Card,Jewelry Shop,2,76959,0,153918.0
